device_type,device_model,os_version,name,typed_value
iPad,"iPad15,3",26.3,supports-co,
iPad,"iPad15,4",26.3,supports-co,
iPad,"iPad15,5",26.3,supports-co,
iPad,"iPad15,6",26.3,supports-co,
iPad,"iPad15,3",26.3,is-green-tea,
iPad,"iPad15,4",26.3,is-green-tea,
iPad,"iPad15,5",26.3,is-green-tea,
iPad,"iPad15,6",26.3,is-green-tea,
iPad,"iPad15,3",26.3,supports-sa-v1,
iPad,"iPad15,4",26.3,supports-sa-v1,
iPad,"iPad15,5",26.3,supports-sa-v1,
iPad,"iPad15,6",26.3,supports-sa-v1,
iPad,"iPad15,3",26.3,supports-dq-nr,
iPad,"iPad15,4",26.3,supports-dq-nr,
iPad,"iPad15,5",26.3,supports-dq-nr,
iPad,"iPad15,6",26.3,supports-dq-nr,
iPad,"iPad15,3",26.3,supports-rem,
iPad,"iPad15,4",26.3,supports-rem,
iPad,"iPad15,5",26.3,supports-rem,
iPad,"iPad15,6",26.3,supports-rem,
iPad,"iPad15,3",26.3,supports-shared-exp,
iPad,"iPad15,4",26.3,supports-shared-exp,
iPad,"iPad15,5",26.3,supports-shared-exp,
iPad,"iPad15,6",26.3,supports-shared-exp,
iPad,"iPad15,3",26.3,supports-st-er,
iPad,"iPad15,4",26.3,supports-st-er,
iPad,"iPad15,5",26.3,supports-st-er,
iPad,"iPad15,6",26.3,supports-st-er,
iPad,"iPad15,3",26.3,supports-family-invite-message-bubble,
iPad,"iPad15,4",26.3,supports-family-invite-message-bubble,
iPad,"iPad15,5",26.3,supports-family-invite-message-bubble,
iPad,"iPad15,6",26.3,supports-family-invite-message-bubble,
iPad,"iPad15,3",26.3,supports-maps-protocol-v5,
iPad,"iPad15,4",26.3,supports-maps-protocol-v5,
iPad,"iPad15,5",26.3,supports-maps-protocol-v5,
iPad,"iPad15,6",26.3,supports-maps-protocol-v5,
iPad,"iPad15,3",26.3,supports-hi-res-vid,
iPad,"iPad15,4",26.3,supports-hi-res-vid,
iPad,"iPad15,5",26.3,supports-hi-res-vid,
iPad,"iPad15,6",26.3,supports-hi-res-vid,
iPad,"iPad15,3",26.3,supports-live-translation,
iPad,"iPad15,4",26.3,supports-live-translation,
iPad,"iPad15,5",26.3,supports-live-translation,
iPad,"iPad15,6",26.3,supports-live-translation,
iPad,"iPad15,3",26.3,supports-mirage,
iPad,"iPad15,4",26.3,supports-mirage,
iPad,"iPad15,5",26.3,supports-mirage,
iPad,"iPad15,6",26.3,supports-mirage,
iPad,"iPad15,3",26.3,supports-nearby-facetime,
iPad,"iPad15,4",26.3,supports-nearby-facetime,
iPad,"iPad15,5",26.3,supports-nearby-facetime,
iPad,"iPad15,6",26.3,supports-nearby-facetime,
iPad,"iPad15,3",26.3,supports-emoji-stickers,
iPad,"iPad15,4",26.3,supports-emoji-stickers,
iPad,"iPad15,5",26.3,supports-emoji-stickers,
iPad,"iPad15,6",26.3,supports-emoji-stickers,
iPad,"iPad15,3",26.3,supports-sticker-editing,
iPad,"iPad15,4",26.3,supports-sticker-editing,
iPad,"iPad15,5",26.3,supports-sticker-editing,
iPad,"iPad15,6",26.3,supports-sticker-editing,
iPad,"iPad15,3",26.3,supports-transcript-backgrounds,
iPad,"iPad15,4",26.3,supports-transcript-backgrounds,
iPad,"iPad15,5",26.3,supports-transcript-backgrounds,
iPad,"iPad15,6",26.3,supports-transcript-backgrounds,
iPad,"iPad15,3",26.3,supports-polls,
iPad,"iPad15,4",26.3,supports-polls,
iPad,"iPad15,5",26.3,supports-polls,
iPad,"iPad15,6",26.3,supports-polls,
iPad,"iPad15,3",26.3,supports-lqm-hq,
iPad,"iPad15,4",26.3,supports-lqm-hq,
iPad,"iPad15,5",26.3,supports-lqm-hq,
iPad,"iPad15,6",26.3,supports-lqm-hq,
iPad,"iPad15,3",26.3,supports-group-apple-cash,
iPad,"iPad15,4",26.3,supports-group-apple-cash,
iPad,"iPad15,5",26.3,supports-group-apple-cash,
iPad,"iPad15,6",26.3,supports-group-apple-cash,
iPad,"iPad15,3",26.3,supports-ckv-enforcement,
iPad,"iPad15,4",26.3,supports-ckv-enforcement,
iPad,"iPad15,5",26.3,supports-ckv-enforcement,
iPad,"iPad15,6",26.3,supports-ckv-enforcement,
iPad,"iPad15,3",26.3,supports-gti,
iPad,"iPad15,4",26.3,supports-gti,
iPad,"iPad15,5",26.3,supports-gti,
iPad,"iPad15,6",26.3,supports-gti,
iPad,"iPad15,3",26.3,supports-aot,
iPad,"iPad15,4",26.3,supports-aot,
iPad,"iPad15,5",26.3,supports-aot,
iPad,"iPad15,6",26.3,supports-aot,
iPad,"iPad15,3",26.3,supports-key-sharing,
iPad,"iPad15,4",26.3,supports-key-sharing,
iPad,"iPad15,5",26.3,supports-key-sharing,
iPad,"iPad15,6",26.3,supports-key-sharing,
iPad,"iPad15,3",26.3,supports-harmony,
iPad,"iPad15,4",26.3,supports-harmony,
iPad,"iPad15,5",26.3,supports-harmony,
iPad,"iPad15,6",26.3,supports-harmony,
iPad,"iPad15,3",26.3,supports-activity-sharing-v1,
iPad,"iPad15,4",26.3,supports-activity-sharing-v1,
iPad,"iPad15,5",26.3,supports-activity-sharing-v1,
iPad,"iPad15,6",26.3,supports-activity-sharing-v1,
iPad,"iPad15,3",26.3,supports-manatee-for-apple-cash,
iPad,"iPad15,4",26.3,supports-manatee-for-apple-cash,
iPad,"iPad15,5",26.3,supports-manatee-for-apple-cash,
iPad,"iPad15,6",26.3,supports-manatee-for-apple-cash,
iPad,"iPad15,3",26.3,supports-region-for-apple-cash,
iPad,"iPad15,4",26.3,supports-region-for-apple-cash,
iPad,"iPad15,5",26.3,supports-region-for-apple-cash,
iPad,"iPad15,6",26.3,supports-region-for-apple-cash,
iPad,"iPad15,3",26.3,supports-fmd-v2,True
iPad,"iPad15,4",26.3,supports-fmd-v2,True
iPad,"iPad15,5",26.3,supports-fmd-v2,True
iPad,"iPad15,6",26.3,supports-fmd-v2,True
iPad,"iPad15,3",26.3,supports-fm-fence-v1,True
iPad,"iPad15,4",26.3,supports-fm-fence-v1,True
iPad,"iPad15,5",26.3,supports-fm-fence-v1,True
iPad,"iPad15,6",26.3,supports-fm-fence-v1,True
iPad,"iPad15,3",26.3,supports-secure-loc-v1,
iPad,"iPad15,4",26.3,supports-secure-loc-v1,
iPad,"iPad15,5",26.3,supports-secure-loc-v1,
iPad,"iPad15,6",26.3,supports-secure-loc-v1,
iPad,"iPad15,3",26.3,supports-zelkova,True
iPad,"iPad15,4",26.3,supports-zelkova,True
iPad,"iPad15,5",26.3,supports-zelkova,True
iPad,"iPad15,6",26.3,supports-zelkova,True
iPad,"iPad15,3",26.3,supports-people-ranging-v1,
iPad,"iPad15,4",26.3,supports-people-ranging-v1,
iPad,"iPad15,5",26.3,supports-people-ranging-v1,
iPad,"iPad15,6",26.3,supports-people-ranging-v1,
iPad,"iPad15,3",26.3,supports-beacon-sharing-v3,
iPad,"iPad15,4",26.3,supports-beacon-sharing-v3,
iPad,"iPad15,5",26.3,supports-beacon-sharing-v3,
iPad,"iPad15,6",26.3,supports-beacon-sharing-v3,
iPad,"iPad15,3",26.3,supports-manatee-activity-sharing,
iPad,"iPad15,4",26.3,supports-manatee-activity-sharing,
iPad,"iPad15,5",26.3,supports-manatee-activity-sharing,
iPad,"iPad15,6",26.3,supports-manatee-activity-sharing,
iPad,"iPad15,3",26.3,supports-queue-one-read-receipts-v3,
iPad,"iPad15,4",26.3,supports-queue-one-read-receipts-v3,
iPad,"iPad15,5",26.3,supports-queue-one-read-receipts-v3,
iPad,"iPad15,6",26.3,supports-queue-one-read-receipts-v3,
iPad,"iPad15,3",26.3,supports-uwb,False
iPad,"iPad15,4",26.3,supports-uwb,False
iPad,"iPad15,5",26.3,supports-uwb,False
iPad,"iPad15,6",26.3,supports-uwb,False
iPad,"iPad15,3",26.3,supports-gft-errors,
iPad,"iPad15,4",26.3,supports-gft-errors,
iPad,"iPad15,5",26.3,supports-gft-errors,
iPad,"iPad15,6",26.3,supports-gft-errors,
iPad,"iPad15,3",26.3,supports-gft-calls,
iPad,"iPad15,4",26.3,supports-gft-calls,
iPad,"iPad15,5",26.3,supports-gft-calls,
iPad,"iPad15,6",26.3,supports-gft-calls,
iPad,"iPad15,3",26.3,supports-hk-resident,
iPad,"iPad15,4",26.3,supports-hk-resident,
iPad,"iPad15,5",26.3,supports-hk-resident,
iPad,"iPad15,6",26.3,supports-hk-resident,
iPad,"iPad15,3",26.3,supports-maps-routing-path-leg,
iPad,"iPad15,4",26.3,supports-maps-routing-path-leg,
iPad,"iPad15,5",26.3,supports-maps-routing-path-leg,
iPad,"iPad15,6",26.3,supports-maps-routing-path-leg,
iPad,"iPad15,3",26.3,supports-maps-wgs84-elevation-model,
iPad,"iPad15,4",26.3,supports-maps-wgs84-elevation-model,
iPad,"iPad15,5",26.3,supports-maps-wgs84-elevation-model,
iPad,"iPad15,6",26.3,supports-maps-wgs84-elevation-model,
iPad,"iPad15,3",26.3,supports-beacon-sharing-v2,
iPad,"iPad15,4",26.3,supports-beacon-sharing-v2,
iPad,"iPad15,5",26.3,supports-beacon-sharing-v2,
iPad,"iPad15,6",26.3,supports-beacon-sharing-v2,
iPad,"iPad15,3",26.3,is-web-client,
iPad,"iPad15,4",26.3,is-web-client,
iPad,"iPad15,5",26.3,is-web-client,
iPad,"iPad15,6",26.3,is-web-client,
iPad,"iPad15,3",26.3,supports-beneficiary-invites,
iPad,"iPad15,4",26.3,supports-beneficiary-invites,
iPad,"iPad15,5",26.3,supports-beneficiary-invites,
iPad,"iPad15,6",26.3,supports-beneficiary-invites,
iPad,"iPad15,3",26.3,supports-people-request-messages,
iPad,"iPad15,4",26.3,supports-people-request-messages,
iPad,"iPad15,5",26.3,supports-people-request-messages,
iPad,"iPad15,6",26.3,supports-people-request-messages,
iPad,"iPad15,3",26.3,supports-avless,
iPad,"iPad15,4",26.3,supports-avless,
iPad,"iPad15,5",26.3,supports-avless,
iPad,"iPad15,6",26.3,supports-avless,
iPad,"iPad15,3",26.3,supports-maps-waypoint-route-sharing,
iPad,"iPad15,4",26.3,supports-maps-waypoint-route-sharing,
iPad,"iPad15,5",26.3,supports-maps-waypoint-route-sharing,
iPad,"iPad15,6",26.3,supports-maps-waypoint-route-sharing,
iPad,"iPad15,3",26.3,supports-cross-platform-sharing,
iPad,"iPad15,4",26.3,supports-cross-platform-sharing,
iPad,"iPad15,5",26.3,supports-cross-platform-sharing,
iPad,"iPad15,6",26.3,supports-cross-platform-sharing,
iPad,"iPad15,3",26.3,supports-self-one-to-one-invites,
iPad,"iPad15,4",26.3,supports-self-one-to-one-invites,
iPad,"iPad15,5",26.3,supports-self-one-to-one-invites,
iPad,"iPad15,6",26.3,supports-self-one-to-one-invites,
iPad,"iPad15,3",26.3,supports-people-request-messages-v2,
iPad,"iPad15,4",26.3,supports-people-request-messages-v2,
iPad,"iPad15,5",26.3,supports-people-request-messages-v2,
iPad,"iPad15,6",26.3,supports-people-request-messages-v2,
iPad,"iPad15,3",26.3,supports-askto,
iPad,"iPad15,4",26.3,supports-askto,
iPad,"iPad15,5",26.3,supports-askto,
iPad,"iPad15,6",26.3,supports-askto,
iPad,"iPad15,3",26.3,supports-askto-v2,
iPad,"iPad15,4",26.3,supports-askto-v2,
iPad,"iPad15,5",26.3,supports-askto-v2,
iPad,"iPad15,6",26.3,supports-askto-v2,
iPad,"iPad15,3",26.3,supports-askto-responseUI,
iPad,"iPad15,4",26.3,supports-askto-responseUI,
iPad,"iPad15,5",26.3,supports-askto-responseUI,
iPad,"iPad15,6",26.3,supports-askto-responseUI,
iPad,"iPad15,3",26.3,supports-significant-app-update,
iPad,"iPad15,4",26.3,supports-significant-app-update,
iPad,"iPad15,5",26.3,supports-significant-app-update,
iPad,"iPad15,6",26.3,supports-significant-app-update,
iPad,"iPad15,3",26.3,supports-hybrid-groups-v1,
iPad,"iPad15,4",26.3,supports-hybrid-groups-v1,
iPad,"iPad15,5",26.3,supports-hybrid-groups-v1,
iPad,"iPad15,6",26.3,supports-hybrid-groups-v1,
iPad,"iPad15,3",26.3,supports-findmy-plugin-messages,
iPad,"iPad15,4",26.3,supports-findmy-plugin-messages,
iPad,"iPad15,5",26.3,supports-findmy-plugin-messages,
iPad,"iPad15,6",26.3,supports-findmy-plugin-messages,
iPad,"iPad15,3",26.3,supports-sos-alerting,
iPad,"iPad15,4",26.3,supports-sos-alerting,
iPad,"iPad15,5",26.3,supports-sos-alerting,
iPad,"iPad15,6",26.3,supports-sos-alerting,
iPad,"iPad15,3",26.3,supports-people-request-messages-v3,
iPad,"iPad15,4",26.3,supports-people-request-messages-v3,
iPad,"iPad15,5",26.3,supports-people-request-messages-v3,
iPad,"iPad15,6",26.3,supports-people-request-messages-v3,
iPad,"iPad15,3",26.3,supports-recurring-payment-bubbles,
iPad,"iPad15,4",26.3,supports-recurring-payment-bubbles,
iPad,"iPad15,5",26.3,supports-recurring-payment-bubbles,
iPad,"iPad15,6",26.3,supports-recurring-payment-bubbles,
iPad,"iPad15,3",26.3,supports-gft-relay,
iPad,"iPad15,4",26.3,supports-gft-relay,
iPad,"iPad15,5",26.3,supports-gft-relay,
iPad,"iPad15,6",26.3,supports-gft-relay,
iPad,"iPad15,3",26.3,supports-group-photo-refresh-version,
iPad,"iPad15,4",26.3,supports-group-photo-refresh-version,
iPad,"iPad15,5",26.3,supports-group-photo-refresh-version,
iPad,"iPad15,6",26.3,supports-group-photo-refresh-version,
iPad,"iPad15,3",26.3,supports-ssrc,
iPad,"iPad15,4",26.3,supports-ssrc,
iPad,"iPad15,5",26.3,supports-ssrc,
iPad,"iPad15,6",26.3,supports-ssrc,
iPad,"iPad15,3",26.3,supports-emoji-tapbacks,
iPad,"iPad15,4",26.3,supports-emoji-tapbacks,
iPad,"iPad15,5",26.3,supports-emoji-tapbacks,
iPad,"iPad15,6",26.3,supports-emoji-tapbacks,
iPad,"iPad15,3",26.3,supports-send-later-messages,
iPad,"iPad15,4",26.3,supports-send-later-messages,
iPad,"iPad15,5",26.3,supports-send-later-messages,
iPad,"iPad15,6",26.3,supports-send-later-messages,
iPad,"iPad15,3",26.3,supports-restricted-guest,
iPad,"iPad15,4",26.3,supports-restricted-guest,
iPad,"iPad15,5",26.3,supports-restricted-guest,
iPad,"iPad15,6",26.3,supports-restricted-guest,
iPad,"iPad15,3",26.3,supports-adaptive-temperature-automations,
iPad,"iPad15,4",26.3,supports-adaptive-temperature-automations,
iPad,"iPad15,5",26.3,supports-adaptive-temperature-automations,
iPad,"iPad15,6",26.3,supports-adaptive-temperature-automations,
iPad,"iPad15,3",26.3,supports-emoji-images,
iPad,"iPad15,4",26.3,supports-emoji-images,
iPad,"iPad15,5",26.3,supports-emoji-images,
iPad,"iPad15,6",26.3,supports-emoji-images,
iPad,"iPad15,3",26.3,supports-stick-moji-backs,
iPad,"iPad15,4",26.3,supports-stick-moji-backs,
iPad,"iPad15,5",26.3,supports-stick-moji-backs,
iPad,"iPad15,6",26.3,supports-stick-moji-backs,
iPad,"iPad15,3",26.3,supports-high-quality-photo-file-sizes,
iPad,"iPad15,4",26.3,supports-high-quality-photo-file-sizes,
iPad,"iPad15,5",26.3,supports-high-quality-photo-file-sizes,
iPad,"iPad15,6",26.3,supports-high-quality-photo-file-sizes,
iPad,"iPad15,3",26.3,supports-stewie,False
iPad,"iPad15,4",26.3,supports-stewie,False
iPad,"iPad15,5",26.3,supports-stewie,False
iPad,"iPad15,6",26.3,supports-stewie,False
iPad,"iPad15,3",26.3,sender-key-message-version,
iPad,"iPad15,4",26.3,sender-key-message-version,
iPad,"iPad15,5",26.3,sender-key-message-version,
iPad,"iPad15,6",26.3,sender-key-message-version,
iPad,"iPad15,3",26.3,supports-remote-atv-signin,
iPad,"iPad15,4",26.3,supports-remote-atv-signin,
iPad,"iPad15,5",26.3,supports-remote-atv-signin,
iPad,"iPad15,6",26.3,supports-remote-atv-signin,
iPad,"iPad15,3",26.3,supports-sender-key-v1,
iPad,"iPad15,4",26.3,supports-sender-key-v1,
iPad,"iPad15,5",26.3,supports-sender-key-v1,
iPad,"iPad15,6",26.3,supports-sender-key-v1,
iPad,"iPad15,3",26.3,supports-uriless-membership-updates,
iPad,"iPad15,4",26.3,supports-uriless-membership-updates,
iPad,"iPad15,5",26.3,supports-uriless-membership-updates,
iPad,"iPad15,6",26.3,supports-uriless-membership-updates,
iPad,"iPad15,3",26.3,supports-sender-key-self-check,
iPad,"iPad15,4",26.3,supports-sender-key-self-check,
iPad,"iPad15,5",26.3,supports-sender-key-self-check,
iPad,"iPad15,6",26.3,supports-sender-key-self-check,
iPad,"iPad15,3",26.3,supports-recovery-contact-upsell,
iPad,"iPad15,4",26.3,supports-recovery-contact-upsell,
iPad,"iPad15,5",26.3,supports-recovery-contact-upsell,
iPad,"iPad15,6",26.3,supports-recovery-contact-upsell,
iPad,"iPad15,3",26.3,supports-user-driven-call-activation,
iPad,"iPad15,4",26.3,supports-user-driven-call-activation,
iPad,"iPad15,5",26.3,supports-user-driven-call-activation,
iPad,"iPad15,6",26.3,supports-user-driven-call-activation,
iPad,"iPad15,3",26.3,supports-legacy-contact-invites-v1,
iPad,"iPad15,4",26.3,supports-legacy-contact-invites-v1,
iPad,"iPad15,5",26.3,supports-legacy-contact-invites-v1,
iPad,"iPad15,6",26.3,supports-legacy-contact-invites-v1,
iPad,"iPad15,3",26.3,supports-legacy-contact-invites-v2,
iPad,"iPad15,4",26.3,supports-legacy-contact-invites-v2,
iPad,"iPad15,5",26.3,supports-legacy-contact-invites-v2,
iPad,"iPad15,6",26.3,supports-legacy-contact-invites-v2,
iPad,"iPad15,3",26.3,supports-legacy-contact-invites-v3,
iPad,"iPad15,4",26.3,supports-legacy-contact-invites-v3,
iPad,"iPad15,5",26.3,supports-legacy-contact-invites-v3,
iPad,"iPad15,6",26.3,supports-legacy-contact-invites-v3,
iPad,"iPad15,3",26.3,supports-calls-25,
iPad,"iPad15,4",26.3,supports-calls-25,
iPad,"iPad15,5",26.3,supports-calls-25,
iPad,"iPad15,6",26.3,supports-calls-25,
iPad,"iPad15,3",26.3,supports-introductions-v1,
iPad,"iPad15,4",26.3,supports-introductions-v1,
iPad,"iPad15,5",26.3,supports-introductions-v1,
iPad,"iPad15,6",26.3,supports-introductions-v1,
iPad,"iPad15,3",26.3,supports-rbm-chatbot,
iPad,"iPad15,4",26.3,supports-rbm-chatbot,
iPad,"iPad15,5",26.3,supports-rbm-chatbot,
iPad,"iPad15,6",26.3,supports-rbm-chatbot,
iPhone,"iPhone15,2",18.4,show-peer-errors,
iPhone,"iPhone15,2",18.4,is-c2k-equipment,
iPhone,"iPhone15,2",18.4,supports-inline-attachments,
iPhone,"iPhone15,2",18.4,supports-keep-receipts,
iPhone,"iPhone15,2",18.4,supports-location-sharing,
iPhone,"iPhone15,2",18.4,supports-media-v2,
iPhone,"iPhone15,2",18.4,supports-st-v1,
iPhone,"iPhone15,2",18.4,supports-ca-v1,
iPhone,"iPhone15,2",18.4,supports-be-v1,
iPhone,"iPhone15,2",18.4,supports-ack-v1,
iPhone,"iPhone15,2",18.4,supports-fsm-v1,
iPhone,"iPhone15,2",18.4,supports-fsm-v2,
iPhone,"iPhone15,2",18.4,supports-fsm-v3,
iPhone,"iPhone15,2",18.4,supports-ii-v1,
iPhone,"iPhone15,2",18.4,supports-impact-v1,
iPhone,"iPhone15,2",18.4,supports-update-attachments-v1,
iPhone,"iPhone15,2",18.4,supports-autoloopvideo-v1,
iPhone,"iPhone15,2",18.4,supports-photos-extension-v1,
iPhone,"iPhone15,2",18.4,supports-photos-extension-v2,
iPhone,"iPhone15,2",18.4,supports-screen-time-v2,
iPhone,"iPhone15,2",18.4,supports-live-delivery,
iPhone,"iPhone15,2",18.4,supports-audio-messaging-v2,
iPhone,"iPhone15,2",18.4,supports-animoji-v2,
iPhone,"iPhone15,2",18.4,supports-certified-delivery-v1,
iPhone,"iPhone15,2",18.4,supports-original-timestamp-v1,
iPhone,"iPhone15,2",18.4,supports-incoming-fmd-v1,
iPhone,"iPhone15,2",18.4,optionally-receive-typing-indicators,
iPhone,"iPhone15,2",18.4,nicknames-version,
iPhone,"iPhone15,2",18.4,kt-version,5.0
iPhone,"iPhone15,2",18.4,device-key-signature,
iPhone,"iPhone15,2",18.4,ec-version,1.0
iPhone,"iPhone15,2",18.4,supports-protobuf-payload-data-v2,
iPhone,"iPhone15,2",18.4,supports-heif,True
iPhone,"iPhone15,2",18.4,supports-hdr,
iPhone,"iPhone15,2",18.4,prefers-sdr,
iPhone,"iPhone15,2",18.4,supports-modern-gft,
iPhone,"iPhone15,2",18.4,supports-co,
iPhone,"iPhone15,2",18.4,is-green-tea,
iPhone,"iPhone15,2",18.4,supports-sa-v1,
iPhone,"iPhone15,2",18.4,supports-dq-nr,
iPhone,"iPhone15,2",18.4,supports-rem,
iPhone,"iPhone15,2",18.4,supports-shared-exp,
iPhone,"iPhone15,2",18.4,supports-st-er,
iPhone,"iPhone15,2",18.4,supports-family-invite-message-bubble,
iPhone,"iPhone15,2",18.4,supports-maps-protocol-v5,
iPhone,"iPhone15,2",18.4,supports-hi-res-vid,
iPhone,"iPhone15,2",18.4,supports-mirage,
iPhone,"iPhone15,2",18.4,supports-emoji-stickers,
iPhone,"iPhone15,2",18.4,supports-sticker-editing,
iPhone,"iPhone15,2",18.4,supports-key-sharing,
iPhone,"iPhone15,2",18.4,supports-harmony,
iPhone,"iPhone15,2",18.4,supports-activity-sharing-v1,True
iPhone,"iPhone15,2",18.4,supports-manatee-for-apple-cash,
iPhone,"iPhone15,2",18.4,supports-region-for-apple-cash,
iPhone,"iPhone15,2",18.4,supports-fmd-v2,True
iPhone,"iPhone15,2",18.4,supports-fm-fence-v1,True
iPhone,"iPhone15,2",18.4,supports-secure-loc-v1,
iPhone,"iPhone15,2",18.4,supports-zelkova,True
iPhone,"iPhone15,2",18.4,supports-people-ranging-v1,
iPhone,"iPhone15,2",18.4,supports-beacon-sharing-v3,
iPhone,"iPhone15,2",18.4,supports-manatee-activity-sharing,
iPhone,"iPhone15,2",18.4,supports-uwb,True
iPhone,"iPhone15,2",18.4,supports-gft-errors,
iPhone,"iPhone15,2",18.4,supports-gft-calls,
iPhone,"iPhone15,2",18.4,supports-hk-resident,
iPhone,"iPhone15,2",18.4,supports-maps-routing-path-leg,
iPhone,"iPhone15,2",18.4,supports-beacon-sharing-v2,
iPhone,"iPhone15,2",18.4,is-web-client,
iPhone,"iPhone15,2",18.4,supports-beneficiary-invites,
iPhone,"iPhone15,2",18.4,supports-people-request-messages,
iPhone,"iPhone15,2",18.4,supports-avless,
iPhone,"iPhone15,2",18.4,supports-maps-waypoint-route-sharing,
iPhone,"iPhone15,2",18.4,supports-cross-platform-sharing,
iPhone,"iPhone15,2",18.4,supports-self-one-to-one-invites,
iPhone,"iPhone15,2",18.4,supports-people-request-messages-v2,
iPhone,"iPhone15,2",18.4,supports-askto,
iPhone,"iPhone15,2",18.4,supports-hybrid-groups-v1,
iPhone,"iPhone15,2",18.4,supports-findmy-plugin-messages,
iPhone,"iPhone15,2",18.4,supports-sos-alerting,True
iPhone,"iPhone15,2",18.4,supports-people-request-messages-v3,
iPhone,"iPhone15,2",18.4,supports-recurring-payment-bubbles,
iPhone,"iPhone15,2",18.4,supports-gft-relay,
iPhone,"iPhone15,2",18.4,supports-group-photo-refresh-version,
iPhone,"iPhone15,2",18.4,supports-ssrc,
iPhone,"iPhone15,2",18.4,supports-emoji-tapbacks,
iPhone,"iPhone15,2",18.4,supports-send-later-messages,
iPhone,"iPhone15,2",18.4,supports-restricted-guest,
iPhone,"iPhone15,2",18.4,supports-emoji-images,
iPhone,"iPhone15,2",18.4,supports-stick-moji-backs,
iPhone,"iPhone15,2",18.4,supports-high-quality-photo-file-sizes,
iPhone,"iPhone15,2",18.4,supports-stewie,True
iPhone,"iPhone15,2",18.4,sender-key-message-version,
iPhone,"iPhone15,2",18.4,supports-remote-atv-signin,
iPhone,"iPhone15,2",18.4,supports-sender-key-v1,
iPhone,"iPhone15,2",18.4,supports-sender-key-self-check,
iPhone,"iPhone15,2",18.4,supports-recovery-contact-upsell,
iPhone,"iPhone15,2",18.4,supports-user-driven-call-activation,
iPhone,"iPhone15,2",18.4,supports-legacy-contact-invites-v1,
iPhone,"iPhone15,2",18.4,supports-rbm-chatbot,
iPhone,"iPhone14,4",18.5,show-peer-errors,
iPhone,"iPhone14,4",18.5,is-c2k-equipment,
iPhone,"iPhone14,4",18.5,supports-inline-attachments,
iPhone,"iPhone14,4",18.5,supports-keep-receipts,
iPhone,"iPhone14,4",18.5,supports-location-sharing,
iPhone,"iPhone14,4",18.5,supports-media-v2,
iPhone,"iPhone14,4",18.5,supports-st-v1,
iPhone,"iPhone14,4",18.5,supports-ca-v1,
iPhone,"iPhone14,4",18.5,supports-be-v1,
iPhone,"iPhone14,4",18.5,supports-ack-v1,
iPhone,"iPhone14,4",18.5,supports-fsm-v1,
iPhone,"iPhone14,4",18.5,supports-fsm-v2,
iPhone,"iPhone14,4",18.5,supports-fsm-v3,
iPhone,"iPhone14,4",18.5,supports-ii-v1,
iPhone,"iPhone14,4",18.5,supports-impact-v1,
iPhone,"iPhone14,4",18.5,supports-update-attachments-v1,
iPhone,"iPhone14,4",18.5,supports-autoloopvideo-v1,
iPhone,"iPhone14,4",18.5,supports-photos-extension-v1,
iPhone,"iPhone14,4",18.5,supports-photos-extension-v2,
iPhone,"iPhone14,4",18.5,supports-screen-time-v2,
iPhone,"iPhone14,4",18.5,supports-live-delivery,
iPhone,"iPhone14,4",18.5,supports-audio-messaging-v2,
iPhone,"iPhone14,4",18.5,supports-animoji-v2,
iPhone,"iPhone14,4",18.5,supports-certified-delivery-v1,
iPhone,"iPhone14,4",18.5,supports-original-timestamp-v1,
iPhone,"iPhone14,4",18.5,supports-incoming-fmd-v1,
iPhone,"iPhone14,4",18.5,optionally-receive-typing-indicators,
iPhone,"iPhone14,4",18.5,nicknames-version,
iPhone,"iPhone14,4",18.5,kt-version,5.0
iPhone,"iPhone14,4",18.5,device-key-signature,
iPhone,"iPhone14,4",18.5,ec-version,1.0
iPhone,"iPhone14,4",18.5,supports-protobuf-payload-data-v2,
iPhone,"iPhone14,4",18.5,supports-heif,True
iPhone,"iPhone14,4",18.5,supports-hdr,
iPhone,"iPhone14,4",18.5,prefers-sdr,
iPhone,"iPhone14,4",18.5,supports-modern-gft,
iPhone,"iPhone14,4",18.5,supports-co,
iPhone,"iPhone14,4",18.5,is-green-tea,
iPhone,"iPhone14,4",18.5,supports-sa-v1,
iPhone,"iPhone14,4",18.5,supports-dq-nr,
iPhone,"iPhone14,4",18.5,supports-rem,
iPhone,"iPhone14,4",18.5,supports-shared-exp,
iPhone,"iPhone14,4",18.5,supports-st-er,
iPhone,"iPhone14,4",18.5,supports-family-invite-message-bubble,
iPhone,"iPhone14,4",18.5,supports-maps-protocol-v5,
iPhone,"iPhone14,4",18.5,supports-hi-res-vid,
iPhone,"iPhone14,4",18.5,supports-mirage,
iPhone,"iPhone14,4",18.5,supports-emoji-stickers,
iPhone,"iPhone14,4",18.5,supports-sticker-editing,
iPhone,"iPhone14,4",18.5,supports-key-sharing,
iPhone,"iPhone14,4",18.5,supports-harmony,
iPhone,"iPhone14,4",18.5,supports-activity-sharing-v1,True
iPhone,"iPhone14,4",18.5,supports-manatee-for-apple-cash,
iPhone,"iPhone14,4",18.5,supports-region-for-apple-cash,
iPhone,"iPhone14,4",18.5,supports-fmd-v2,True
iPhone,"iPhone14,4",18.5,supports-fm-fence-v1,True
iPhone,"iPhone14,4",18.5,supports-secure-loc-v1,
iPhone,"iPhone14,4",18.5,supports-zelkova,True
iPhone,"iPhone14,4",18.5,supports-people-ranging-v1,
