device_type,os_version_key,name,typed_value
iPhone,"(17, 4)",supports-zelkova,True
iPhone,"(17, 5)",device-key-signature,
iPhone,"(17, 5)",ec-version,1.0
iPhone,"(17, 5)",is-c2k-equipment,
iPhone,"(17, 5)",is-green-tea,
iPhone,"(17, 5)",is-web-client,
iPhone,"(17, 5)",kt-version,5.0
iPhone,"(17, 5)",nicknames-version,
iPhone,"(17, 5)",optionally-receive-typing-indicators,
iPhone,"(17, 5)",prefers-sdr,
iPhone,"(17, 5)",show-peer-errors,
iPhone,"(17, 5)",supports-ack-v1,
iPhone,"(17, 5)",supports-activity-sharing-v1,True
iPhone,"(17, 5)",supports-animoji-v2,
iPhone,"(17, 5)",supports-askto,
iPhone,"(17, 5)",supports-audio-messaging-v2,
iPhone,"(17, 5)",supports-autoloopvideo-v1,
iPhone,"(17, 5)",supports-avless,
iPhone,"(17, 5)",supports-be-v1,
iPhone,"(17, 5)",supports-beacon-sharing-v2,
iPhone,"(17, 5)",supports-beacon-sharing-v3,
iPhone,"(17, 5)",supports-beneficiary-invites,
iPhone,"(17, 5)",supports-ca-v1,
iPhone,"(17, 5)",supports-certified-delivery-v1,
iPhone,"(17, 5)",supports-co,
iPhone,"(17, 5)",supports-cross-platform-sharing,
iPhone,"(17, 5)",supports-dq-nr,
iPhone,"(17, 5)",supports-emoji-stickers,
iPhone,"(17, 5)",supports-family-invite-message-bubble,
iPhone,"(17, 5)",supports-findmy-plugin-messages,
iPhone,"(17, 5)",supports-fm-fence-v1,True
iPhone,"(17, 5)",supports-fmd-v2,
iPhone,"(17, 5)",supports-fsm-v1,
iPhone,"(17, 5)",supports-fsm-v2,
iPhone,"(17, 5)",supports-fsm-v3,
iPhone,"(17, 5)",supports-gft-calls,
iPhone,"(17, 5)",supports-gft-errors,
iPhone,"(17, 5)",supports-gft-relay,
iPhone,"(17, 5)",supports-group-photo-refresh-version,
iPhone,"(17, 5)",supports-harmony,
iPhone,"(17, 5)",supports-hdr,
iPhone,"(17, 5)",supports-heif,True
iPhone,"(17, 5)",supports-hi-res-vid,
iPhone,"(17, 5)",supports-hk-resident,
iPhone,"(17, 5)",supports-hybrid-groups-v1,
iPhone,"(17, 5)",supports-ii-v1,
iPhone,"(17, 5)",supports-impact-v1,
iPhone,"(17, 5)",supports-incoming-fmd-v1,
iPhone,"(17, 5)",supports-inline-attachments,
iPhone,"(17, 5)",supports-keep-receipts,
iPhone,"(17, 5)",supports-key-sharing,
iPhone,"(17, 5)",supports-live-delivery,
iPhone,"(17, 5)",supports-location-sharing,
iPhone,"(17, 5)",supports-manatee-for-apple-cash,
iPhone,"(17, 5)",supports-maps-protocol-v5,
iPhone,"(17, 5)",supports-maps-routing-path-leg,
iPhone,"(17, 5)",supports-maps-waypoint-route-sharing,
iPhone,"(17, 5)",supports-media-v2,
iPhone,"(17, 5)",supports-mirage,
iPhone,"(17, 5)",supports-modern-gft,
iPhone,"(17, 5)",supports-original-timestamp-v1,
iPhone,"(17, 5)",supports-people-ranging-v1,
iPhone,"(17, 5)",supports-people-request-messages,
iPhone,"(17, 5)",supports-people-request-messages-v2,
iPhone,"(17, 5)",supports-people-request-messages-v3,
iPhone,"(17, 5)",supports-photos-extension-v1,
iPhone,"(17, 5)",supports-photos-extension-v2,
iPhone,"(17, 5)",supports-protobuf-payload-data-v2,
iPhone,"(17, 5)",supports-recurring-payment-bubbles,
iPhone,"(17, 5)",supports-region-for-apple-cash,
iPhone,"(17, 5)",supports-rem,
iPhone,"(17, 5)",supports-sa-v1,
iPhone,"(17, 5)",supports-screen-time-v2,
iPhone,"(17, 5)",supports-secure-loc-v1,
iPhone,"(17, 5)",supports-self-one-to-one-invites,
iPhone,"(17, 5)",supports-shared-exp,
iPhone,"(17, 5)",supports-sos-alerting,True
iPhone,"(17, 5)",supports-st-er,
iPhone,"(17, 5)",supports-st-v1,
iPhone,"(17, 5)",supports-sticker-editing,
iPhone,"(17, 5)",supports-update-attachments-v1,
iPhone,"(17, 5)",supports-uwb,True
iPhone,"(17, 5)",supports-zelkova,True
iPhone,"(17, 6)",device-key-signature,
iPhone,"(17, 6)",ec-version,1.0
iPhone,"(17, 6)",is-c2k-equipment,
iPhone,"(17, 6)",is-green-tea,
iPhone,"(17, 6)",is-web-client,
iPhone,"(17, 6)",kt-version,5.0
iPhone,"(17, 6)",nicknames-version,
iPhone,"(17, 6)",optionally-receive-typing-indicators,
iPhone,"(17, 6)",prefers-sdr,
iPhone,"(17, 6)",show-peer-errors,
iPhone,"(17, 6)",supports-ack-v1,
iPhone,"(17, 6)",supports-activity-sharing-v1,True
iPhone,"(17, 6)",supports-animoji-v2,
iPhone,"(17, 6)",supports-askto,
iPhone,"(17, 6)",supports-audio-messaging-v2,
iPhone,"(17, 6)",supports-autoloopvideo-v1,
iPhone,"(17, 6)",supports-avless,
iPhone,"(17, 6)",supports-be-v1,
iPhone,"(17, 6)",supports-beacon-sharing-v2,
iPhone,"(17, 6)",supports-beacon-sharing-v3,
iPhone,"(17, 6)",supports-beneficiary-invites,
iPhone,"(17, 6)",supports-ca-v1,
iPhone,"(17, 6)",supports-certified-delivery-v1,
iPhone,"(17, 6)",supports-co,
iPhone,"(17, 6)",supports-cross-platform-sharing,
iPhone,"(17, 6)",supports-dq-nr,
iPhone,"(17, 6)",supports-emoji-stickers,
iPhone,"(17, 6)",supports-family-invite-message-bubble,
iPhone,"(17, 6)",supports-findmy-plugin-messages,
iPhone,"(17, 6)",supports-fm-fence-v1,True
iPhone,"(17, 6)",supports-fmd-v2,
iPhone,"(17, 6)",supports-fsm-v1,
iPhone,"(17, 6)",supports-fsm-v2,
iPhone,"(17, 6)",supports-fsm-v3,
iPhone,"(17, 6)",supports-gft-calls,
iPhone,"(17, 6)",supports-gft-errors,
iPhone,"(17, 6)",supports-gft-relay,
iPhone,"(17, 6)",supports-group-photo-refresh-version,
iPhone,"(17, 6)",supports-harmony,
iPhone,"(17, 6)",supports-hdr,
iPhone,"(17, 6)",supports-heif,True
iPhone,"(17, 6)",supports-hi-res-vid,
iPhone,"(17, 6)",supports-hk-resident,
iPhone,"(17, 6)",supports-hybrid-groups-v1,
iPhone,"(17, 6)",supports-ii-v1,
iPhone,"(17, 6)",supports-impact-v1,
iPhone,"(17, 6)",supports-incoming-fmd-v1,
iPhone,"(17, 6)",supports-inline-attachments,
iPhone,"(17, 6)",supports-keep-receipts,
iPhone,"(17, 6)",supports-key-sharing,
iPhone,"(17, 6)",supports-live-delivery,
iPhone,"(17, 6)",supports-location-sharing,
iPhone,"(17, 6)",supports-manatee-for-apple-cash,
iPhone,"(17, 6)",supports-maps-protocol-v5,
iPhone,"(17, 6)",supports-maps-routing-path-leg,
iPhone,"(17, 6)",supports-maps-waypoint-route-sharing,
iPhone,"(17, 6)",supports-media-v2,
iPhone,"(17, 6)",supports-mirage,
iPhone,"(17, 6)",supports-modern-gft,
iPhone,"(17, 6)",supports-original-timestamp-v1,
iPhone,"(17, 6)",supports-people-ranging-v1,
iPhone,"(17, 6)",supports-people-request-messages,
iPhone,"(17, 6)",supports-people-request-messages-v2,
iPhone,"(17, 6)",supports-people-request-messages-v3,
iPhone,"(17, 6)",supports-photos-extension-v1,
iPhone,"(17, 6)",supports-photos-extension-v2,
iPhone,"(17, 6)",supports-protobuf-payload-data-v2,
iPhone,"(17, 6)",supports-recurring-payment-bubbles,
iPhone,"(17, 6)",supports-region-for-apple-cash,
iPhone,"(17, 6)",supports-rem,
iPhone,"(17, 6)",supports-sa-v1,
iPhone,"(17, 6)",supports-screen-time-v2,
iPhone,"(17, 6)",supports-secure-loc-v1,
iPhone,"(17, 6)",supports-self-one-to-one-invites,
iPhone,"(17, 6)",supports-shared-exp,
iPhone,"(17, 6)",supports-sos-alerting,True
iPhone,"(17, 6)",supports-st-er,
iPhone,"(17, 6)",supports-st-v1,
iPhone,"(17, 6)",supports-sticker-editing,
iPhone,"(17, 6)",supports-update-attachments-v1,
iPhone,"(17, 6)",supports-uwb,True
iPhone,"(17, 6)",supports-zelkova,True
iPhone,"(17, 7)",device-key-signature,
iPhone,"(17, 7)",ec-version,1.0
iPhone,"(17, 7)",is-c2k-equipment,
iPhone,"(17, 7)",is-green-tea,
iPhone,"(17, 7)",is-web-client,
iPhone,"(17, 7)",kt-version,5.0
iPhone,"(17, 7)",nicknames-version,
iPhone,"(17, 7)",optionally-receive-typing-indicators,
iPhone,"(17, 7)",prefers-sdr,
iPhone,"(17, 7)",show-peer-errors,
iPhone,"(17, 7)",supports-ack-v1,
iPhone,"(17, 7)",supports-activity-sharing-v1,True
iPhone,"(17, 7)",supports-animoji-v2,
iPhone,"(17, 7)",supports-askto,
iPhone,"(17, 7)",supports-audio-messaging-v2,
iPhone,"(17, 7)",supports-autoloopvideo-v1,
iPhone,"(17, 7)",supports-avless,
iPhone,"(17, 7)",supports-be-v1,
iPhone,"(17, 7)",supports-beacon-sharing-v2,
iPhone,"(17, 7)",supports-beacon-sharing-v3,
iPhone,"(17, 7)",supports-beneficiary-invites,
iPhone,"(17, 7)",supports-ca-v1,
iPhone,"(17, 7)",supports-certified-delivery-v1,
iPhone,"(17, 7)",supports-co,
iPhone,"(17, 7)",supports-cross-platform-sharing,
iPhone,"(17, 7)",supports-dq-nr,
iPhone,"(17, 7)",supports-emoji-stickers,
iPhone,"(17, 7)",supports-family-invite-message-bubble,
iPhone,"(17, 7)",supports-findmy-plugin-messages,
iPhone,"(17, 7)",supports-fm-fence-v1,True
iPhone,"(17, 7)",supports-fmd-v2,
iPhone,"(17, 7)",supports-fsm-v1,
iPhone,"(17, 7)",supports-fsm-v2,
iPhone,"(17, 7)",supports-fsm-v3,
iPhone,"(17, 7)",supports-gft-calls,
iPhone,"(17, 7)",supports-gft-errors,
iPhone,"(17, 7)",supports-gft-relay,
iPhone,"(17, 7)",supports-group-photo-refresh-version,
iPhone,"(17, 7)",supports-harmony,
iPhone,"(17, 7)",supports-hdr,
iPhone,"(17, 7)",supports-heif,True
iPhone,"(17, 7)",supports-hi-res-vid,
iPhone,"(17, 7)",supports-hk-resident,
iPhone,"(17, 7)",supports-hybrid-groups-v1,
iPhone,"(17, 7)",supports-ii-v1,
iPhone,"(17, 7)",supports-impact-v1,
iPhone,"(17, 7)",supports-incoming-fmd-v1,
iPhone,"(17, 7)",supports-inline-attachments,
iPhone,"(17, 7)",supports-keep-receipts,
iPhone,"(17, 7)",supports-key-sharing,
iPhone,"(17, 7)",supports-live-delivery,
iPhone,"(17, 7)",supports-location-sharing,
iPhone,"(17, 7)",supports-manatee-for-apple-cash,
iPhone,"(17, 7)",supports-maps-protocol-v5,
iPhone,"(17, 7)",supports-maps-routing-path-leg,
iPhone,"(17, 7)",supports-maps-waypoint-route-sharing,
iPhone,"(17, 7)",supports-media-v2,
iPhone,"(17, 7)",supports-mirage,
iPhone,"(17, 7)",supports-modern-gft,
iPhone,"(17, 7)",supports-original-timestamp-v1,
iPhone,"(17, 7)",supports-people-ranging-v1,
iPhone,"(17, 7)",supports-people-request-messages,
iPhone,"(17, 7)",supports-people-request-messages-v2,
iPhone,"(17, 7)",supports-people-request-messages-v3,
iPhone,"(17, 7)",supports-photos-extension-v1,
iPhone,"(17, 7)",supports-photos-extension-v2,
iPhone,"(17, 7)",supports-protobuf-payload-data-v2,
iPhone,"(17, 7)",supports-recurring-payment-bubbles,
iPhone,"(17, 7)",supports-region-for-apple-cash,
iPhone,"(17, 7)",supports-rem,
iPhone,"(17, 7)",supports-sa-v1,
iPhone,"(17, 7)",supports-screen-time-v2,
iPhone,"(17, 7)",supports-secure-loc-v1,
iPhone,"(17, 7)",supports-self-one-to-one-invites,
iPhone,"(17, 7)",supports-shared-exp,
iPhone,"(17, 7)",supports-sos-alerting,True
iPhone,"(17, 7)",supports-st-er,
iPhone,"(17, 7)",supports-st-v1,
iPhone,"(17, 7)",supports-sticker-editing,
iPhone,"(17, 7)",supports-update-attachments-v1,
iPhone,"(17, 7)",supports-uwb,True
iPhone,"(17, 7)",supports-zelkova,True
iPhone,"(18, 0)",device-key-signature,
iPhone,"(18, 0)",ec-version,1.0
iPhone,"(18, 0)",is-c2k-equipment,
iPhone,"(18, 0)",is-green-tea,
iPhone,"(18, 0)",is-web-client,
iPhone,"(18, 0)",kt-version,5.0
iPhone,"(18, 0)",nicknames-version,
iPhone,"(18, 0)",optionally-receive-typing-indicators,
iPhone,"(18, 0)",prefers-sdr,
iPhone,"(18, 0)",sender-key-message-version,
iPhone,"(18, 0)",show-peer-errors,
iPhone,"(18, 0)",supports-ack-v1,
iPhone,"(18, 0)",supports-activity-sharing-v1,True
iPhone,"(18, 0)",supports-animoji-v2,
iPhone,"(18, 0)",supports-askto,
iPhone,"(18, 0)",supports-audio-messaging-v2,
iPhone,"(18, 0)",supports-autoloopvideo-v1,
iPhone,"(18, 0)",supports-avless,
iPhone,"(18, 0)",supports-be-v1,
iPhone,"(18, 0)",supports-beacon-sharing-v2,
iPhone,"(18, 0)",supports-beacon-sharing-v3,
iPhone,"(18, 0)",supports-beneficiary-invites,
iPhone,"(18, 0)",supports-ca-v1,
iPhone,"(18, 0)",supports-certified-delivery-v1,
iPhone,"(18, 0)",supports-co,
iPhone,"(18, 0)",supports-cross-platform-sharing,
iPhone,"(18, 0)",supports-dq-nr,
iPhone,"(18, 0)",supports-emoji-images,
iPhone,"(18, 0)",supports-emoji-stickers,
iPhone,"(18, 0)",supports-emoji-tapbacks,
iPhone,"(18, 0)",supports-family-invite-message-bubble,
iPhone,"(18, 0)",supports-findmy-plugin-messages,
iPhone,"(18, 0)",supports-fm-fence-v1,True
iPhone,"(18, 0)",supports-fmd-v2,
iPhone,"(18, 0)",supports-fsm-v1,
iPhone,"(18, 0)",supports-fsm-v2,
iPhone,"(18, 0)",supports-fsm-v3,
iPhone,"(18, 0)",supports-gft-calls,
iPhone,"(18, 0)",supports-gft-errors,
iPhone,"(18, 0)",supports-gft-relay,
iPhone,"(18, 0)",supports-group-photo-refresh-version,
iPhone,"(18, 0)",supports-harmony,
iPhone,"(18, 0)",supports-hdr,
iPhone,"(18, 0)",supports-heif,True
iPhone,"(18, 0)",supports-hi-res-vid,
iPhone,"(18, 0)",supports-high-quality-photo-file-sizes,
iPhone,"(18, 0)",supports-hk-resident,
iPhone,"(18, 0)",supports-hybrid-groups-v1,
iPhone,"(18, 0)",supports-ii-v1,
iPhone,"(18, 0)",supports-impact-v1,
iPhone,"(18, 0)",supports-incoming-fmd-v1,
iPhone,"(18, 0)",supports-inline-attachments,
iPhone,"(18, 0)",supports-keep-receipts,
iPhone,"(18, 0)",supports-key-sharing,
iPhone,"(18, 0)",supports-live-delivery,
iPhone,"(18, 0)",supports-location-sharing,
iPhone,"(18, 0)",supports-manatee-activity-sharing,
iPhone,"(18, 0)",supports-manatee-for-apple-cash,
iPhone,"(18, 0)",supports-maps-protocol-v5,
iPhone,"(18, 0)",supports-maps-routing-path-leg,
iPhone,"(18, 0)",supports-maps-waypoint-route-sharing,
iPhone,"(18, 0)",supports-media-v2,
iPhone,"(18, 0)",supports-mirage,
iPhone,"(18, 0)",supports-modern-gft,
iPhone,"(18, 0)",supports-original-timestamp-v1,
iPhone,"(18, 0)",supports-people-ranging-v1,
iPhone,"(18, 0)",supports-people-request-messages,
iPhone,"(18, 0)",supports-people-request-messages-v2,
iPhone,"(18, 0)",supports-people-request-messages-v3,
iPhone,"(18, 0)",supports-photos-extension-v1,
iPhone,"(18, 0)",supports-photos-extension-v2,
iPhone,"(18, 0)",supports-protobuf-payload-data-v2,
iPhone,"(18, 0)",supports-recurring-payment-bubbles,
iPhone,"(18, 0)",supports-region-for-apple-cash,
iPhone,"(18, 0)",supports-rem,
iPhone,"(18, 0)",supports-remote-atv-signin,
iPhone,"(18, 0)",supports-restricted-guest,
iPhone,"(18, 0)",supports-sa-v1,
iPhone,"(18, 0)",supports-screen-time-v2,
iPhone,"(18, 0)",supports-secure-loc-v1,
iPhone,"(18, 0)",supports-self-one-to-one-invites,
iPhone,"(18, 0)",supports-send-later-messages,
iPhone,"(18, 0)",supports-sender-key-v1,
iPhone,"(18, 0)",supports-shared-exp,
iPhone,"(18, 0)",supports-sos-alerting,True
iPhone,"(18, 0)",supports-ssrc,
iPhone,"(18, 0)",supports-st-er,
iPhone,"(18, 0)",supports-st-v1,
iPhone,"(18, 0)",supports-stewie,True
iPhone,"(18, 0)",supports-stick-moji-backs,
iPhone,"(18, 0)",supports-sticker-editing,
iPhone,"(18, 0)",supports-update-attachments-v1,
iPhone,"(18, 0)",supports-uwb,True
iPhone,"(18, 0)",supports-zelkova,True
iPhone,"(18, 1)",device-key-signature,
iPhone,"(18, 1)",ec-version,1.0
iPhone,"(18, 1)",is-c2k-equipment,
iPhone,"(18, 1)",is-green-tea,
iPhone,"(18, 1)",is-web-client,
iPhone,"(18, 1)",kt-version,5.0
iPhone,"(18, 1)",nicknames-version,
iPhone,"(18, 1)",optionally-receive-typing-indicators,
iPhone,"(18, 1)",prefers-sdr,
iPhone,"(18, 1)",sender-key-message-version,
iPhone,"(18, 1)",show-peer-errors,
iPhone,"(18, 1)",supports-ack-v1,
iPhone,"(18, 1)",supports-activity-sharing-v1,True
iPhone,"(18, 1)",supports-animoji-v2,
iPhone,"(18, 1)",supports-askto,
iPhone,"(18, 1)",supports-audio-messaging-v2,
iPhone,"(18, 1)",supports-autoloopvideo-v1,
iPhone,"(18, 1)",supports-avless,
iPhone,"(18, 1)",supports-be-v1,
iPhone,"(18, 1)",supports-beacon-sharing-v2,
iPhone,"(18, 1)",supports-beacon-sharing-v3,
iPhone,"(18, 1)",supports-beneficiary-invites,
iPhone,"(18, 1)",supports-ca-v1,
iPhone,"(18, 1)",supports-certified-delivery-v1,
iPhone,"(18, 1)",supports-co,
iPhone,"(18, 1)",supports-cross-platform-sharing,
iPhone,"(18, 1)",supports-dq-nr,
iPhone,"(18, 1)",supports-emoji-images,
iPhone,"(18, 1)",supports-emoji-stickers,
iPhone,"(18, 1)",supports-emoji-tapbacks,
iPhone,"(18, 1)",supports-family-invite-message-bubble,
iPhone,"(18, 1)",supports-findmy-plugin-messages,
iPhone,"(18, 1)",supports-fm-fence-v1,True
iPhone,"(18, 1)",supports-fmd-v2,
iPhone,"(18, 1)",supports-fsm-v1,
iPhone,"(18, 1)",supports-fsm-v2,
iPhone,"(18, 1)",supports-fsm-v3,
iPhone,"(18, 1)",supports-gft-calls,
iPhone,"(18, 1)",supports-gft-errors,
iPhone,"(18, 1)",supports-gft-relay,
iPhone,"(18, 1)",supports-group-photo-refresh-version,
iPhone,"(18, 1)",supports-harmony,
iPhone,"(18, 1)",supports-hdr,
iPhone,"(18, 1)",supports-heif,True
iPhone,"(18, 1)",supports-hi-res-vid,
iPhone,"(18, 1)",supports-high-quality-photo-file-sizes,
iPhone,"(18, 1)",supports-hk-resident,
iPhone,"(18, 1)",supports-hybrid-groups-v1,
iPhone,"(18, 1)",supports-ii-v1,
iPhone,"(18, 1)",supports-impact-v1,
iPhone,"(18, 1)",supports-incoming-fmd-v1,
iPhone,"(18, 1)",supports-inline-attachments,
iPhone,"(18, 1)",supports-keep-receipts,
iPhone,"(18, 1)",supports-key-sharing,
iPhone,"(18, 1)",supports-live-delivery,
iPhone,"(18, 1)",supports-location-sharing,
iPhone,"(18, 1)",supports-manatee-activity-sharing,
iPhone,"(18, 1)",supports-manatee-for-apple-cash,
iPhone,"(18, 1)",supports-maps-protocol-v5,
iPhone,"(18, 1)",supports-maps-routing-path-leg,
iPhone,"(18, 1)",supports-maps-waypoint-route-sharing,
iPhone,"(18, 1)",supports-media-v2,
iPhone,"(18, 1)",supports-mirage,
iPhone,"(18, 1)",supports-modern-gft,
iPhone,"(18, 1)",supports-original-timestamp-v1,
iPhone,"(18, 1)",supports-people-ranging-v1,
iPhone,"(18, 1)",supports-people-request-messages,
iPhone,"(18, 1)",supports-people-request-messages-v2,
iPhone,"(18, 1)",supports-people-request-messages-v3,
iPhone,"(18, 1)",supports-photos-extension-v1,
iPhone,"(18, 1)",supports-photos-extension-v2,
iPhone,"(18, 1)",supports-protobuf-payload-data-v2,
iPhone,"(18, 1)",supports-recurring-payment-bubbles,
iPhone,"(18, 1)",supports-region-for-apple-cash,
iPhone,"(18, 1)",supports-rem,
iPhone,"(18, 1)",supports-remote-atv-signin,
iPhone,"(18, 1)",supports-restricted-guest,
iPhone,"(18, 1)",supports-sa-v1,
iPhone,"(18, 1)",supports-screen-time-v2,
iPhone,"(18, 1)",supports-secure-loc-v1,
iPhone,"(18, 1)",supports-self-one-to-one-invites,
iPhone,"(18, 1)",supports-send-later-messages,
iPhone,"(18, 1)",supports-sender-key-v1,
iPhone,"(18, 1)",supports-shared-exp,
iPhone,"(18, 1)",supports-sos-alerting,True
iPhone,"(18, 1)",supports-ssrc,
iPhone,"(18, 1)",supports-st-er,
iPhone,"(18, 1)",supports-st-v1,
iPhone,"(18, 1)",supports-stewie,True
iPhone,"(18, 1)",supports-stick-moji-backs,
iPhone,"(18, 1)",supports-sticker-editing,
iPhone,"(18, 1)",supports-update-attachments-v1,
iPhone,"(18, 1)",supports-uwb,True
iPhone,"(18, 1)",supports-zelkova,True
iPhone,"(18, 2)",device-key-signature,
iPhone,"(18, 2)",ec-version,1.0
iPhone,"(18, 2)",is-c2k-equipment,
iPhone,"(18, 2)",is-green-tea,
iPhone,"(18, 2)",is-web-client,
iPhone,"(18, 2)",kt-version,5.0
iPhone,"(18, 2)",nicknames-version,
iPhone,"(18, 2)",optionally-receive-typing-indicators,
iPhone,"(18, 2)",prefers-sdr,
iPhone,"(18, 2)",sender-key-message-version,
iPhone,"(18, 2)",show-peer-errors,
iPhone,"(18, 2)",supports-ack-v1,
iPhone,"(18, 2)",supports-activity-sharing-v1,True
iPhone,"(18, 2)",supports-animoji-v2,
iPhone,"(18, 2)",supports-askto,
iPhone,"(18, 2)",supports-audio-messaging-v2,
iPhone,"(18, 2)",supports-autoloopvideo-v1,
iPhone,"(18, 2)",supports-avless,
iPhone,"(18, 2)",supports-be-v1,
iPhone,"(18, 2)",supports-beacon-sharing-v2,
iPhone,"(18, 2)",supports-beacon-sharing-v3,
iPhone,"(18, 2)",supports-beneficiary-invites,
iPhone,"(18, 2)",supports-ca-v1,
iPhone,"(18, 2)",supports-certified-delivery-v1,
iPhone,"(18, 2)",supports-co,
iPhone,"(18, 2)",supports-cross-platform-sharing,
iPhone,"(18, 2)",supports-dq-nr,
iPhone,"(18, 2)",supports-emoji-images,
iPhone,"(18, 2)",supports-emoji-stickers,
iPhone,"(18, 2)",supports-emoji-tapbacks,
iPhone,"(18, 2)",supports-family-invite-message-bubble,
iPhone,"(18, 2)",supports-findmy-plugin-messages,
iPhone,"(18, 2)",supports-fm-fence-v1,True
iPhone,"(18, 2)",supports-fmd-v2,
iPhone,"(18, 2)",supports-fsm-v1,
iPhone,"(18, 2)",supports-fsm-v2,
iPhone,"(18, 2)",supports-fsm-v3,
iPhone,"(18, 2)",supports-gft-calls,
iPhone,"(18, 2)",supports-gft-errors,
iPhone,"(18, 2)",supports-gft-relay,
iPhone,"(18, 2)",supports-group-photo-refresh-version,
iPhone,"(18, 2)",supports-harmony,
iPhone,"(18, 2)",supports-hdr,
iPhone,"(18, 2)",supports-heif,True
iPhone,"(18, 2)",supports-hi-res-vid,
iPhone,"(18, 2)",supports-high-quality-photo-file-sizes,
iPhone,"(18, 2)",supports-hk-resident,
iPhone,"(18, 2)",supports-hybrid-groups-v1,
iPhone,"(18, 2)",supports-ii-v1,
iPhone,"(18, 2)",supports-impact-v1,
iPhone,"(18, 2)",supports-incoming-fmd-v1,
iPhone,"(18, 2)",supports-inline-attachments,
iPhone,"(18, 2)",supports-keep-receipts,
iPhone,"(18, 2)",supports-key-sharing,
iPhone,"(18, 2)",supports-live-delivery,
iPhone,"(18, 2)",supports-location-sharing,
iPhone,"(18, 2)",supports-manatee-activity-sharing,
iPhone,"(18, 2)",supports-manatee-for-apple-cash,
iPhone,"(18, 2)",supports-maps-protocol-v5,
iPhone,"(18, 2)",supports-maps-routing-path-leg,
iPhone,"(18, 2)",supports-maps-waypoint-route-sharing,
iPhone,"(18, 2)",supports-media-v2,
iPhone,"(18, 2)",supports-mirage,
iPhone,"(18, 2)",supports-modern-gft,
iPhone,"(18, 2)",supports-original-timestamp-v1,
iPhone,"(18, 2)",supports-people-ranging-v1,
iPhone,"(18, 2)",supports-people-request-messages,
iPhone,"(18, 2)",supports-people-request-messages-v2,
iPhone,"(18, 2)",supports-people-request-messages-v3,
iPhone,"(18, 2)",supports-photos-extension-v1,
iPhone,"(18, 2)",supports-photos-extension-v2,
iPhone,"(18, 2)",supports-protobuf-payload-data-v2,
iPhone,"(18, 2)",supports-recovery-contact-upsell,
iPhone,"(18, 2)",supports-recurring-payment-bubbles,
iPhone,"(18, 2)",supports-region-for-apple-cash,
iPhone,"(18, 2)",supports-rem,
iPhone,"(18, 2)",supports-remote-atv-signin,
iPhone,"(18, 2)",supports-restricted-guest,
iPhone,"(18, 2)",supports-sa-v1,
iPhone,"(18, 2)",supports-screen-time-v2,
iPhone,"(18, 2)",supports-secure-loc-v1,
iPhone,"(18, 2)",supports-self-one-to-one-invites,
iPhone,"(18, 2)",supports-send-later-messages,
iPhone,"(18, 2)",supports-sender-key-v1,
iPhone,"(18, 2)",supports-shared-exp,
iPhone,"(18, 2)",supports-sos-alerting,True
iPhone,"(18, 2)",supports-ssrc,
iPhone,"(18, 2)",supports-st-er,
iPhone,"(18, 2)",supports-st-v1,
iPhone,"(18, 2)",supports-stewie,True
iPhone,"(18, 2)",supports-stick-moji-backs,
iPhone,"(18, 2)",supports-sticker-editing,
iPhone,"(18, 2)",supports-update-attachments-v1,
iPhone,"(18, 2)",supports-uwb,True
iPhone,"(18, 2)",supports-zelkova,True
iPhone,"(18, 3)",device-key-signature,
iPhone,"(18, 3)",ec-version,1.0
iPhone,"(18, 3)",is-c2k-equipment,
iPhone,"(18, 3)",is-green-tea,
iPhone,"(18, 3)",is-web-client,
iPhone,"(18, 3)",kt-version,5.0
iPhone,"(18, 3)",nicknames-version,
iPhone,"(18, 3)",optionally-receive-typing-indicators,
iPhone,"(18, 3)",prefers-sdr,
iPhone,"(18, 3)",sender-key-message-version,
iPhone,"(18, 3)",show-peer-errors,
iPhone,"(18, 3)",supports-ack-v1,
iPhone,"(18, 3)",supports-activity-sharing-v1,True
iPhone,"(18, 3)",supports-animoji-v2,
iPhone,"(18, 3)",supports-askto,
iPhone,"(18, 3)",supports-audio-messaging-v2,
iPhone,"(18, 3)",supports-autoloopvideo-v1,
iPhone,"(18, 3)",supports-avless,
iPhone,"(18, 3)",supports-be-v1,
iPhone,"(18, 3)",supports-beacon-sharing-v2,
iPhone,"(18, 3)",supports-beacon-sharing-v3,
iPhone,"(18, 3)",supports-beneficiary-invites,
iPhone,"(18, 3)",supports-ca-v1,
iPhone,"(18, 3)",supports-certified-delivery-v1,
iPhone,"(18, 3)",supports-co,
iPhone,"(18, 3)",supports-cross-platform-sharing,
iPhone,"(18, 3)",supports-dq-nr,
iPhone,"(18, 3)",supports-emoji-images,
iPhone,"(18, 3)",supports-emoji-stickers,
iPhone,"(18, 3)",supports-emoji-tapbacks,
iPhone,"(18, 3)",supports-family-invite-message-bubble,
iPhone,"(18, 3)",supports-findmy-plugin-messages,
iPhone,"(18, 3)",supports-fm-fence-v1,True
iPhone,"(18, 3)",supports-fmd-v2,
iPhone,"(18, 3)",supports-fsm-v1,
iPhone,"(18, 3)",supports-fsm-v2,
iPhone,"(18, 3)",supports-fsm-v3,
iPhone,"(18, 3)",supports-gft-calls,
iPhone,"(18, 3)",supports-gft-errors,
iPhone,"(18, 3)",supports-gft-relay,
iPhone,"(18, 3)",supports-group-photo-refresh-version,
